Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Name,Roast Type Seed
BZE-96093-118,19/10/2021,43452-18035-DH,L-M-0.2,2,Alva Filipczak,afilipczaklh@ning.com,Ireland,Lib,M,0.2kg,$4.37,$8.73,Librica,Medium
LOU-41819-242,14/07/2022,88060-50676-MV,R-M-1,2,Dorette Hinemoor,,United States,Rob,M,1.0kg,$9.95,$19.90,Robusta,Medium
FND-99527-640,19/07/2021,89574-96203-EP,E-L-0.5,2,Rhetta Elnaugh,relnaughlj@comsenz.com,United States,Exc,L,0.5kg,$8.91,$17.82,Excelsia,Light
ASG-27179-958,10/12/2021,12607-75113-UV,A-M-0.5,3,Jule Deehan,jdeehanlk@about.me,United States,Ara,M,0.5kg,$6.75,$20.25,Arabica,Medium
YKX-23510-272,17/03/2019,56991-05510-PR,A-L-2.5,2,Janella Eden,jedenll@e-recht24.de,United States,Ara,L,2.5kg,$29.79,$59.57,Arabica,Light
FSA-98650-921,28/02/2020,01841-48191-NL,L-L-0.5,2,Cam Jewster,cjewsterlu@moonfruit.com,United States,Lib,L,0.5kg,$9.51,$19.02,Librica,Light
ZUR-55774-294,03/06/2020,33269-10023-CO,L-D-1,6,Ugo Southerden,usoutherdenln@hao123.com,United States,Lib,D,1.0kg,$12.95,$77.70,Librica,Dark
FUO-99821-974,22/02/2020,31245-81098-PJ,E-M-1,3,Verne Dunkerley,,United States,Exc,M,1.0kg,$13.75,$41.25,Excelsia,Medium
YVH-19865-819,09/11/2019,08946-56610-IH,L-L-2.5,4,Lacee Burtenshaw,lburtenshawlp@shinystat.com,United States,Lib,L,2.5kg,$36.46,$145.82,Librica,Light
NNF-47422-501,07/03/2020,20260-32948-EB,E-L-0.2,6,Adorne Gregoratti,agregorattilq@vistaprint.com,Ireland,Exc,L,0.2kg,$4.46,$26.73,Excelsia,Light
RJI-71409-490,26/04/2021,31613-41626-KX,L-M-0.5,5,Chris Croster,ccrosterlr@gov.uk,United States,Lib,M,0.5kg,$8.73,$43.65,Librica,Medium
UZL-46108-213,11/11/2021,75961-20170-RD,L-L-1,2,Graeme Whitehead,gwhiteheadls@hp.com,United States,Lib,L,1.0kg,$15.85,$31.70,Librica,Light
AOX-44467-109,15/06/2021,72524-06410-KD,A-D-2.5,1,Haslett Jodrelle,hjodrellelt@samsung.com,United States,Ara,D,2.5kg,$22.89,$22.89,Arabica,Dark
TZD-67261-174,27/02/2020,01841-48191-NL,E-D-2.5,1,Cam Jewster,cjewsterlu@moonfruit.com,United States,Exc,D,2.5kg,$27.95,$27.95,Excelsia,Dark
TBU-64277-625,19/04/2021,98918-34330-GY,E-M-1,6,Beryl Osborn,,United States,Exc,M,1.0kg,$13.75,$82.50,Excelsia,Medium
TYP-85767-944,29/07/2022,51497-50894-WU,R-M-2.5,2,Kaela Nottram,knottramlw@odnoklassniki.ru,Ireland,Rob,M,2.5kg,$22.89,$45.77,Robusta,Medium
GTT-73214-334,20/01/2019,98636-90072-YE,A-L-1,6,Nobe Buney,nbuneylx@jugem.jp,United States,Ara,L,1.0kg,$12.95,$77.70,Arabica,Light
WAI-89905-069,21/02/2022,47011-57815-HJ,A-L-0.5,3,Silvan McShea,smcshealy@photobucket.com,United States,Ara,L,0.5kg,$7.77,$23.31,Arabica,Light
OJL-96844-459,03/05/2020,61253-98356-VD,L-L-0.2,5,Karylin Huddart,khuddartlz@about.com,United States,Lib,L,0.2kg,$4.76,$23.78,Librica,Light
VGI-33205-360,21/03/2019,96762-10814-DA,L-M-0.5,6,Jereme Gippes,jgippesm0@cloudflare.com,United Kingdom,Lib,M,0.5kg,$8.73,$52.38,Librica,Medium
PCA-14081-576,13/06/2019,63112-10870-LC,R-L-0.2,5,Lukas Whittlesee,lwhittleseem1@e-recht24.de,United States,Rob,L,0.2kg,$3.59,$17.93,Robusta,Light
SCS-67069-962,05/06/2020,21403-49423-PD,A-L-2.5,5,Gregorius Trengrove,gtrengrovem2@elpais.com,United States,Ara,L,2.5kg,$29.79,$148.93,Arabica,Light
BDM-03174-485,16/03/2019,29581-13303-VB,R-L-0.5,4,Wright Caldero,wcalderom3@stumbleupon.com,United States,Rob,L,0.5kg,$7.17,$28.68,Robusta,Light
UJV-32333-364,03/12/2021,86110-83695-YS,L-L-0.5,1,Merell Zanazzi,,United States,Lib,L,0.5kg,$9.51,$9.51,Librica,Light
FLI-11493-954,09/07/2022,80454-42225-FT,A-L-0.5,4,Jed Kennicott,jkennicottm5@yahoo.co.jp,United States,Ara,L,0.5kg,$7.77,$31.08,Arabica,Light
IWL-13117-537,29/04/2020,29129-60664-KO,R-D-0.2,3,Guenevere Ruggen,gruggenm6@nymag.com,United States,Rob,D,0.2kg,$2.69,$8.06,Robusta,Dark
OAM-76916-748,27/01/2022,63025-62939-AN,E-D-1,3,Gonzales Cicculi,,United States,Exc,D,1.0kg,$12.15,$36.45,Excelsia,Dark
UMB-11223-710,13/02/2021,49012-12987-QT,R-D-0.2,6,Man Fright,mfrightm8@harvard.edu,Ireland,Rob,D,0.2kg,$2.69,$16.11,Robusta,Dark
LXR-09892-726,13/07/2020,50924-94200-SQ,R-D-2.5,2,Boyce Tarte,btartem9@aol.com,United States,Rob,D,2.5kg,$20.59,$41.17,Robusta,Dark
QXX-89943-393,12/03/2020,15673-18812-IU,R-D-0.2,4,Caddric Krzysztofiak,ckrzysztofiakma@skyrock.com,United States,Rob,D,0.2kg,$2.69,$10.74,Robusta,Dark
WVS-57822-366,04/05/2020,52151-75971-YY,E-M-2.5,4,Darn Penquet,dpenquetmb@diigo.com,United States,Exc,M,2.5kg,$31.63,$126.50,Excelsia,Medium
CLJ-23403-689,03/04/2021,19413-02045-CG,R-L-1,2,Jammie Cloke,,United Kingdom,Rob,L,1.0kg,$11.95,$23.90,Robusta,Light
XNU-83276-288,01/06/2022,98185-92775-KT,R-M-0.5,1,Chester Clowton,,United States,Rob,M,0.5kg,$5.97,$5.97,Robusta,Medium
YOG-94666-679,14/02/2021,86991-53901-AT,L-D-0.2,2,Kathleen Diable,,United Kingdom,Lib,D,0.2kg,$3.89,$7.77,Librica,Dark
KHG-33953-115,13/12/2021,78226-97287-JI,L-D-0.5,3,Koren Ferretti,kferrettimf@huffingtonpost.com,Ireland,Lib,D,0.5kg,$7.77,$23.31,Librica,Dark
MHD-95615-696,07/02/2020,27930-59250-JT,R-L-2.5,5,Allis Wilmore,,United States,Rob,L,2.5kg,$27.49,$137.43,Robusta,Light
HBH-64794-080,08/02/2021,40560-18556-YE,R-D-0.2,3,Chaddie Bennie,,United States,Rob,D,0.2kg,$2.69,$8.06,Robusta,Dark
CNJ-56058-223,11/08/2020,40780-22081-LX,L-L-0.5,3,Alberta Balsdone,abalsdonemi@toplist.cz,United States,Lib,L,0.5kg,$9.51,$28.53,Librica,Light
KHO-27106-786,10/10/2020,01603-43789-TN,A-M-1,6,Brice Romera,bromeramj@list-manage.com,Ireland,Ara,M,1.0kg,$11.25,$67.50,Arabica,Medium
KHO-27106-786,10/10/2020,01603-43789-TN,L-D-2.5,6,Brice Romera,bromeramj@list-manage.com,Ireland,Lib,D,2.5kg,$29.79,$178.71,Librica,Dark
YAC-50329-982,08/12/2020,75419-92838-TI,E-M-2.5,1,Conchita Bryde,cbrydeml@tuttocitta.it,United States,Exc,M,2.5kg,$31.63,$31.63,Excelsia,Medium
VVL-95291-039,18/04/2019,96516-97464-MF,E-L-0.2,2,Silvanus Enefer,senefermm@blog.com,United States,Exc,L,0.2kg,$4.46,$8.91,Excelsia,Light
VUT-20974-364,04/01/2021,90285-56295-PO,R-M-0.5,6,Lenci Haggerstone,lhaggerstonemn@independent.co.uk,United States,Rob,M,0.5kg,$5.97,$35.82,Robusta,Medium
SFC-34054-213,10/03/2019,08100-71102-HQ,L-L-0.5,4,Marvin Gundry,mgundrymo@omniture.com,Ireland,Lib,L,0.5kg,$9.51,$38.04,Librica,Light
UDS-04807-593,29/11/2019,84074-28110-OV,L-D-0.5,2,Bayard Wellan,bwellanmp@cafepress.com,United States,Lib,D,0.5kg,$7.77,$15.54,Librica,Dark
FWE-98471-488,19/07/2022,27930-59250-JT,L-L-1,5,Allis Wilmore,,United States,Lib,L,1.0kg,$15.85,$79.25,Librica,Light
RAU-17060-674,26/06/2020,12747-63766-EU,L-L-0.2,1,Caddric Atcheson,catchesonmr@xinhuanet.com,United States,Lib,L,0.2kg,$4.76,$4.76,Librica,Light
AOL-13866-711,14/02/2019,83490-88357-LJ,E-M-1,4,Eustace Stenton,estentonms@google.it,United States,Exc,M,1.0kg,$13.75,$55.00,Excelsia,Medium
NOA-79645-377,09/11/2020,53729-30320-XZ,R-D-0.5,5,Ericka Tripp,etrippmt@wp.com,United States,Rob,D,0.5kg,$5.37,$26.85,Robusta,Dark
KMS-49214-806,30/04/2019,50384-52703-LA,E-L-2.5,4,Lyndsey MacManus,lmacmanusmu@imdb.com,United States,Exc,L,2.5kg,$34.16,$136.62,Excelsia,Light
ABK-08091-531,30/10/2020,53864-36201-FG,L-L-1,3,Tess Benediktovich,tbenediktovichmv@ebay.com,United States,Lib,L,1.0kg,$15.85,$47.55,Librica,Light
GPT-67705-953,12/11/2019,70631-33225-MZ,A-M-0.2,5,Correy Bourner,cbournermw@chronoengine.com,United States,Ara,M,0.2kg,$3.38,$16.88,Arabica,Medium
JNA-21450-177,11/02/2022,54798-14109-HC,A-D-1,3,Odelia Skerme,oskermen3@hatena.ne.jp,United States,Ara,D,1.0kg,$9.95,$29.85,Arabica,Dark
MPQ-23421-608,28/03/2021,08023-52962-ET,E-M-0.5,5,Kandy Heddan,kheddanmy@icq.com,United States,Exc,M,0.5kg,$8.25,$41.25,Excelsia,Medium
NLI-63891-565,10/12/2021,41899-00283-VK,E-M-0.2,5,Ibby Charters,ichartersmz@abc.net.au,United States,Exc,M,0.2kg,$4.13,$20.63,Excelsia,Medium
HHF-36647-854,05/11/2021,39011-18412-GR,A-D-2.5,6,Adora Roubert,aroubertn0@tmall.com,United States,Ara,D,2.5kg,$22.89,$137.31,Arabica,Dark
SBN-16537-046,29/02/2020,60255-12579-PZ,A-D-0.2,1,Hillel Mairs,hmairsn1@so-net.ne.jp,United States,Ara,D,0.2kg,$2.99,$2.99,Arabica,Dark
XZD-44484-632,06/08/2021,80541-38332-BP,E-M-1,2,Helaina Rainforth,hrainforthn2@blog.com,United States,Exc,M,1.0kg,$13.75,$27.50,Excelsia,Medium
XZD-44484-632,06/08/2021,80541-38332-BP,A-D-0.2,2,Helaina Rainforth,hrainforthn2@blog.com,United States,Ara,D,0.2kg,$2.99,$5.97,Arabica,Dark
IKQ-39946-768,19/03/2021,72778-50968-UQ,R-M-1,6,Isac Jesper,ijespern4@theglobeandmail.com,United States,Rob,M,1.0kg,$9.95,$59.70,Robusta,Medium
KMB-95211-174,16/04/2021,23941-30203-MO,R-D-2.5,4,Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,United States,Rob,D,2.5kg,$20.59,$82.34,Robusta,Dark
QWY-99467-368,06/11/2020,96434-50068-DZ,A-D-2.5,1,Nadeen Broomer,nbroomern6@examiner.com,United States,Ara,D,2.5kg,$22.89,$22.89,Arabica,Dark
SRG-76791-614,15/03/2021,11729-74102-XB,E-L-0.5,1,Konstantine Thoumasson,kthoumassonn7@bloglovin.com,United States,Exc,L,0.5kg,$8.91,$8.91,Excelsia,Light
VSN-94485-621,17/10/2021,88116-12604-TE,A-D-0.2,4,Frans Habbergham,fhabberghamn8@discovery.com,United States,Ara,D,0.2kg,$2.99,$11.94,Arabica,Dark
UFZ-24348-219,07/09/2019,27930-59250-JT,L-M-2.5,3,Allis Wilmore,,United States,Lib,M,2.5kg,$33.47,$100.40,Librica,Medium
UKS-93055-397,13/07/2022,13082-41034-PD,A-D-2.5,5,Romain Avrashin,ravrashinna@tamu.edu,United States,Ara,D,2.5kg,$22.89,$114.43,Arabica,Dark
AVH-56062-335,21/11/2021,18082-74419-QH,E-M-0.5,5,Miran Doidge,mdoidgenb@etsy.com,United States,Exc,M,0.5kg,$8.25,$41.25,Excelsia,Medium
HGE-19842-613,13/01/2022,49401-45041-ZU,R-L-0.5,4,Janeva Edinboro,jedinboronc@reverbnation.com,United States,Rob,L,0.5kg,$7.17,$28.68,Robusta,Light
WBA-85905-175,13/07/2022,41252-45992-VS,L-M-0.2,1,Trumaine Tewelson,ttewelsonnd@cdbaby.com,United States,Lib,M,0.2kg,$4.37,$4.37,Librica,Medium
DZI-35365-596,02/11/2021,54798-14109-HC,E-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,United States,Exc,M,0.2kg,$4.13,$8.25,Excelsia,Medium
XIR-88982-743,10/07/2021,00852-54571-WP,E-M-0.2,2,De Drewitt,ddrewittnf@mapquest.com,United States,Exc,M,0.2kg,$4.13,$8.25,Excelsia,Medium
VUC-72395-865,07/10/2021,13321-57602-GK,A-D-0.5,6,Adelheid Gladhill,agladhillng@stanford.edu,United States,Ara,D,0.5kg,$5.97,$35.82,Arabica,Dark
BQJ-44755-910,28/02/2020,75006-89922-VW,E-D-2.5,6,Murielle Lorinez,mlorineznh@whitehouse.gov,United States,Exc,D,2.5kg,$27.95,$167.67,Excelsia,Dark
JKC-64636-831,05/07/2022,52098-80103-FD,A-M-2.5,2,Edin Mathe,,United States,Ara,M,2.5kg,$25.88,$51.75,Arabica,Medium
ZKI-78561-066,21/09/2021,60121-12432-VU,A-D-0.2,3,Mordy Van Der Vlies,mvannj@wikipedia.org,United States,Ara,D,0.2kg,$2.99,$8.96,Arabica,Dark
IMP-12563-728,03/01/2019,68346-14810-UA,E-L-0.5,6,Spencer Wastell,,United States,Exc,L,0.5kg,$8.91,$53.46,Excelsia,Light
MZL-81126-390,08/03/2022,48464-99723-HK,A-L-0.2,6,Jemimah Ethelston,jethelstonnl@creativecommons.org,United States,Ara,L,0.2kg,$3.89,$23.31,Arabica,Light
MZL-81126-390,08/03/2022,48464-99723-HK,A-M-0.2,2,Jemimah Ethelston,jethelstonnl@creativecommons.org,United States,Ara,M,0.2kg,$3.38,$6.75,Arabica,Medium
TVF-57766-608,10/03/2020,88420-46464-XE,L-D-0.5,1,Perice Eberz,peberznn@woothemes.com,United States,Lib,D,0.5kg,$7.77,$7.77,Librica,Dark
RUX-37995-892,27/11/2021,37762-09530-MP,L-D-2.5,4,Bear Gaish,bgaishno@altervista.org,United States,Lib,D,2.5kg,$29.79,$119.14,Librica,Dark
AVK-76526-953,04/03/2021,47268-50127-XY,A-D-1,2,Lynnea Danton,ldantonnp@miitbeian.gov.cn,United States,Ara,D,1.0kg,$9.95,$19.90,Arabica,Dark
RIU-02231-623,16/11/2021,25544-84179-QC,R-L-0.5,5,Skipton Morrall,smorrallnq@answers.com,United States,Rob,L,0.5kg,$7.17,$35.85,Robusta,Light
WFK-99317-827,16/06/2019,32058-76765-ZL,L-D-2.5,3,Devan Crownshaw,dcrownshawnr@photobucket.com,United States,Lib,D,2.5kg,$29.79,$89.36,Librica,Dark
SFD-00372-284,19/07/2020,54798-14109-HC,L-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,United States,Lib,M,0.2kg,$4.37,$8.73,Librica,Medium
SXC-62166-515,28/02/2020,69171-65646-UC,R-L-2.5,5,Joceline Reddoch,jreddochnt@sun.com,United States,Rob,L,2.5kg,$27.49,$137.43,Robusta,Light
YIE-87008-621,22/06/2019,22503-52799-MI,L-M-0.5,4,Shelley Titley,stitleynu@whitehouse.gov,United States,Lib,M,0.5kg,$8.73,$34.92,Librica,Medium
HRM-94548-288,08/09/2019,08934-65581-ZI,A-L-2.5,6,Redd Simao,rsimaonv@simplemachines.org,United States,Ara,L,2.5kg,$29.79,$178.71,Arabica,Light
UJG-34731-295,26/05/2022,15764-22559-ZT,A-M-2.5,1,Cece Inker,,United States,Ara,M,2.5kg,$25.88,$25.88,Arabica,Medium
TWD-70988-853,03/12/2019,87519-68847-ZG,L-D-1,6,Noel Chisholm,nchisholmnx@example.com,United States,Lib,D,1.0kg,$12.95,$77.70,Librica,Dark
CIX-22904-641,17/09/2019,78012-56878-UB,R-M-1,1,Grazia Oats,goatsny@live.com,United States,Rob,M,1.0kg,$9.95,$9.95,Robusta,Medium
DLV-65840-759,31/05/2022,77192-72145-RG,L-M-1,2,Meade Birkin,mbirkinnz@java.com,United States,Lib,M,1.0kg,$14.55,$29.10,Librica,Medium
RXN-55491-201,21/10/2019,86071-79238-CX,R-L-0.2,6,Ronda Pyson,rpysono0@constantcontact.com,Ireland,Rob,L,0.2kg,$3.59,$21.51,Robusta,Light
UHK-63283-868,24/04/2022,16809-16936-WF,A-M-0.5,1,Modesty MacConnechie,mmacconnechieo9@reuters.com,United States,Ara,M,0.5kg,$6.75,$6.75,Arabica,Medium
PJC-31401-893,13/01/2021,11212-69985-ZJ,A-D-0.5,3,Rafaela Treacher,rtreachero2@usa.gov,Ireland,Ara,D,0.5kg,$5.97,$17.91,Arabica,Dark
HHO-79903-185,19/08/2022,53893-01719-CL,A-L-2.5,1,Bee Fattorini,bfattorinio3@quantcast.com,Ireland,Ara,L,2.5kg,$29.79,$29.79,Arabica,Light
YWM-07310-594,02/03/2019,66028-99867-WJ,E-M-0.5,5,Margie Palleske,mpalleskeo4@nyu.edu,United States,Exc,M,0.5kg,$8.25,$41.25,Excelsia,Medium
FHD-94983-982,21/01/2020,62839-56723-CH,R-M-0.5,3,Alexina Randals,,United States,Rob,M,0.5kg,$5.97,$17.91,Robusta,Medium
WQK-10857-119,21/09/2021,96849-52854-CR,E-D-0.5,1,Filip Antcliffe,fantcliffeo6@amazon.co.jp,Ireland,Exc,D,0.5kg,$7.29,$7.29,Excelsia,Dark
DXA-50313-073,30/08/2019,19755-55847-VW,E-L-1,2,Peyter Matignon,pmatignono7@harvard.edu,United Kingdom,Exc,L,1.0kg,$14.85,$29.70,Excelsia,Light
ONW-00560-570,25/02/2019,32900-82606-BO,A-M-1,2,Claudie Weond,cweondo8@theglobeandmail.com,United States,Ara,M,1.0kg,$11.25,$22.50,Arabica,Medium
BRJ-19414-277,17/09/2019,16809-16936-WF,R-M-0.2,4,Modesty MacConnechie,mmacconnechieo9@reuters.com,United States,Rob,M,0.2kg,$2.99,$11.94,Robusta,Medium
MIQ-16322-908,03/08/2019,20118-28138-QD,A-L-1,2,Jaquenette Skentelbery,jskentelberyoa@paypal.com,United States,Ara,L,1.0kg,$12.95,$25.90,Arabica,Light
MVO-39328-830,26/02/2021,84057-45461-AH,L-M-0.5,5,Orazio Comber,ocomberob@goo.gl,Ireland,Lib,M,0.5kg,$8.73,$43.65,Librica,Medium
MVO-39328-830,26/02/2021,84057-45461-AH,A-L-0.5,6,Orazio Comber,ocomberob@goo.gl,Ireland,Ara,L,0.5kg,$7.77,$46.62,Arabica,Light
NTJ-88319-746,03/08/2021,90882-88130-KQ,L-L-0.5,3,Zachary Tramel,ztramelod@netlog.com,United States,Lib,L,0.5kg,$9.51,$28.53,Librica,Light
LCY-24377-948,07/05/2021,21617-79890-DD,R-L-2.5,1,Izaak Primak,,United States,Rob,L,2.5kg,$27.49,$27.49,Robusta,Light
FWD-85967-769,14/06/2019,20256-54689-LO,E-D-0.2,3,Brittani Thoresbie,,United States,Exc,D,0.2kg,$3.65,$10.94,Excelsia,Dark
KTO-53793-109,21/11/2019,17572-27091-AA,R-L-0.2,2,Constanta Hatfull,chatfullog@ebay.com,United States,Rob,L,0.2kg,$3.59,$7.17,Robusta,Light
OCK-89033-348,31/03/2021,82300-88786-UE,A-L-0.2,6,Bobbe Castagneto,,United States,Ara,L,0.2kg,$3.89,$23.31,Arabica,Light
GPZ-36017-366,01/07/2019,65732-22589-OW,A-D-2.5,5,Kippie Marrison,kmarrisonoq@dropbox.com,United States,Ara,D,2.5kg,$22.89,$114.43,Arabica,Dark
BZP-33213-637,05/05/2020,77175-09826-SF,A-M-2.5,3,Lindon Agnolo,lagnolooj@pinterest.com,United States,Ara,M,2.5kg,$25.88,$77.63,Arabica,Medium
WFH-21507-708,20/04/2020,07237-32539-NB,R-D-0.5,1,Delainey Kiddy,dkiddyok@fda.gov,United States,Rob,D,0.5kg,$5.37,$5.37,Robusta,Dark
HST-96923-073,18/07/2019,54722-76431-EX,R-D-2.5,6,Helli Petroulis,hpetroulisol@state.tx.us,Ireland,Rob,D,2.5kg,$20.59,$123.51,Robusta,Dark
ENN-79947-323,18/11/2021,67847-82662-TE,L-M-0.5,2,Marty Scholl,mschollom@taobao.com,United States,Lib,M,0.5kg,$8.73,$17.46,Librica,Medium
BHA-47429-889,20/06/2020,51114-51191-EW,E-L-0.2,3,Kienan Ferson,kfersonon@g.co,United States,Exc,L,0.2kg,$4.46,$13.37,Excelsia,Light
SZY-63017-318,06/04/2021,91809-58808-TV,A-L-0.2,2,Blake Kelloway,bkellowayoo@omniture.com,United States,Ara,L,0.2kg,$3.89,$7.77,Arabica,Light
LCU-93317-340,17/06/2019,84996-26826-DK,R-D-0.2,1,Scarlett Oliffe,soliffeop@yellowbook.com,United States,Rob,D,0.2kg,$2.69,$2.69,Robusta,Dark
UOM-71431-481,26/03/2022,65732-22589-OW,R-D-2.5,1,Kippie Marrison,kmarrisonoq@dropbox.com,United States,Rob,D,2.5kg,$20.59,$20.59,Robusta,Dark
PJH-42618-877,30/09/2021,93676-95250-XJ,A-D-2.5,5,Celestia Dolohunty,cdolohuntyor@dailymail.co.uk,United States,Ara,D,2.5kg,$22.89,$114.43,Arabica,Dark
XED-90333-402,19/06/2019,28300-14355-GF,E-M-0.2,5,Patsy Vasilenko,pvasilenkoos@addtoany.com,United Kingdom,Exc,M,0.2kg,$4.13,$20.63,Excelsia,Medium
IKK-62234-199,31/03/2022,91190-84826-IQ,L-L-0.5,6,Raphaela Schankelborg,rschankelborgot@ameblo.jp,United States,Lib,L,0.5kg,$9.51,$57.06,Librica,Light
KAW-95195-329,04/07/2020,34570-99384-AF,R-D-2.5,4,Sharity Wickens,,Ireland,Rob,D,2.5kg,$20.59,$82.34,Robusta,Dark
QDO-57268-842,21/11/2021,57808-90533-UE,E-M-2.5,5,Derick Snow,,United States,Exc,M,2.5kg,$31.63,$158.13,Excelsia,Medium
IIZ-24416-212,31/05/2021,76060-30540-LB,R-D-0.5,6,Baxy Cargen,bcargenow@geocities.jp,United States,Rob,D,0.5kg,$5.37,$32.22,Robusta,Dark
AWP-11469-510,11/04/2020,76730-63769-ND,E-D-1,2,Ryann Stickler,rsticklerox@printfriendly.com,United Kingdom,Exc,D,1.0kg,$12.15,$24.30,Excelsia,Dark
KXA-27983-918,15/09/2020,96042-27290-EQ,R-L-0.5,5,Daryn Cassius,,United States,Rob,L,0.5kg,$7.17,$35.85,Robusta,Light
VKQ-39009-292,23/11/2021,57808-90533-UE,L-M-1,5,Derick Snow,,United States,Lib,M,1.0kg,$14.55,$72.75,Librica,Medium
PDB-98743-282,23/01/2022,51940-02669-OR,L-L-1,3,Skelly Dolohunty,,Ireland,Lib,L,1.0kg,$15.85,$47.55,Librica,Light
SXW-34014-556,27/01/2021,99144-98314-GN,R-L-0.2,1,Drake Jevon,djevonp1@ibm.com,United States,Rob,L,0.2kg,$3.59,$3.59,Robusta,Light
QOJ-38788-727,24/06/2019,16358-63919-CE,E-M-2.5,5,Hall Ranner,hrannerp2@omniture.com,United States,Exc,M,2.5kg,$31.63,$158.13,Excelsia,Medium
TGF-38649-658,15/03/2020,67743-54817-UT,L-M-0.5,2,Berkly Imrie,bimriep3@addtoany.com,United States,Lib,M,0.5kg,$8.73,$17.46,Librica,Medium
EAI-25194-209,24/09/2021,44601-51441-BH,A-L-2.5,5,Dorey Sopper,dsopperp4@eventbrite.com,United States,Ara,L,2.5kg,$29.79,$148.93,Arabica,Light
IJK-34441-720,05/04/2019,97201-58870-WB,A-M-0.5,6,Darcy Lochran,,United States,Ara,M,0.5kg,$6.75,$40.50,Arabica,Medium
ZMC-00336-619,27/01/2022,19849-12926-QF,A-M-0.5,4,Lauritz Ledgley,lledgleyp6@de.vu,United States,Ara,M,0.5kg,$6.75,$27.00,Arabica,Medium
UPX-54529-618,10/09/2021,40535-56770-UM,L-D-1,3,Tawnya Menary,tmenaryp7@phoca.cz,United States,Lib,D,1.0kg,$12.95,$38.85,Librica,Dark
DLX-01059-899,06/01/2020,74940-09646-MU,R-L-1,5,Gustaf Ciccotti,gciccottip8@so-net.ne.jp,United States,Rob,L,1.0kg,$11.95,$59.75,Robusta,Light
MEK-85120-243,15/03/2022,06623-54610-HC,R-L-0.2,3,Bobbe Renner,,United States,Rob,L,0.2kg,$3.59,$10.76,Robusta,Light
NFI-37188-246,08/09/2021,89490-75361-AF,A-D-2.5,4,Wilton Jallin,wjallinpa@pcworld.com,United States,Ara,D,2.5kg,$22.89,$91.54,Arabica,Dark
BXH-62195-013,11/11/2021,94526-79230-GZ,A-M-1,4,Mindy Bogey,mbogeypb@thetimes.co.uk,United States,Ara,M,1.0kg,$11.25,$45.00,Arabica,Medium
YLK-78851-470,18/09/2019,58559-08254-UY,R-M-2.5,6,Paulie Fonzone,,United States,Rob,M,2.5kg,$22.89,$137.31,Robusta,Medium
DXY-76225-633,29/07/2021,88574-37083-WX,A-M-0.5,1,Merrile Cobbledick,mcobbledickpd@ucsd.edu,United States,Ara,M,0.5kg,$6.75,$6.75,Arabica,Medium
UHP-24614-199,20/03/2022,67953-79896-AC,A-M-1,4,Antonius Lewry,alewrype@whitehouse.gov,United States,Ara,M,1.0kg,$11.25,$45.00,Arabica,Medium
HBY-35655-049,04/05/2020,69207-93422-CQ,E-D-2.5,3,Isis Hessel,ihesselpf@ox.ac.uk,United States,Exc,D,2.5kg,$27.95,$83.84,Excelsia,Dark
DCE-22886-861,05/04/2021,56060-17602-RG,E-D-0.2,1,Harland Trematick,,Ireland,Exc,D,0.2kg,$3.65,$3.65,Excelsia,Dark
QTG-93823-843,12/01/2022,46859-14212-FI,A-M-0.5,1,Chloris Sorrell,csorrellph@amazon.com,United Kingdom,Ara,M,0.5kg,$6.75,$6.75,Arabica,Medium
QTG-93823-843,12/01/2022,46859-14212-FI,E-D-0.5,3,Chloris Sorrell,csorrellph@amazon.com,United Kingdom,Exc,D,0.5kg,$7.29,$21.87,Excelsia,Dark
WFT-16178-396,16/12/2020,33555-01585-RP,R-D-0.2,5,Quintina Heavyside,qheavysidepj@unc.edu,United States,Rob,D,0.2kg,$2.69,$13.43,Robusta,Dark
ERC-54560-934,30/05/2022,11932-85629-CU,R-D-2.5,6,Hadley Reuven,hreuvenpk@whitehouse.gov,United States,Rob,D,2.5kg,$20.59,$123.51,Robusta,Dark
RUK-78200-416,09/11/2021,36192-07175-XC,L-D-0.2,2,Mitch Attwool,mattwoolpl@nba.com,United States,Lib,D,0.2kg,$3.89,$7.77,Librica,Dark
KHK-13105-388,08/04/2022,46242-54946-ZW,A-M-1,6,Charin Maplethorp,,United States,Ara,M,1.0kg,$11.25,$67.50,Arabica,Medium
NJR-03699-189,08/10/2019,95152-82155-VQ,E-D-2.5,1,Goldie Wynes,gwynespn@dagondesign.com,United States,Exc,D,2.5kg,$27.95,$27.95,Excelsia,Dark
PJV-20427-019,12/09/2021,13404-39127-WQ,A-L-2.5,3,Celie MacCourt,cmaccourtpo@amazon.com,United States,Ara,L,2.5kg,$29.79,$89.36,Arabica,Light
UGK-07613-982,28/07/2022,57808-90533-UE,A-M-0.5,3,Derick Snow,,United States,Ara,M,0.5kg,$6.75,$20.25,Arabica,Medium
OLA-68289-577,30/06/2020,40226-52317-IO,A-M-0.5,5,Evy Wilsone,ewilsonepq@eepurl.com,United States,Ara,M,0.5kg,$6.75,$33.75,Arabica,Medium
